"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"14","神奈川県","14103","横浜市西区","141030013001","みなとみらい一丁目","35.460370","139.635639","0","3"
"14","神奈川県","14103","横浜市西区","141030013006","みなとみらい六丁目","35.464978","139.630045","0","3"
"14","神奈川県","14103","横浜市西区","141030014004","花咲町四丁目","35.453281","139.627202","0","3"
"14","神奈川県","14103","横浜市西区","141030015002","戸部町二丁目","35.451771","139.624350","0","3"
"14","神奈川県","14103","横浜市西区","141030015001","戸部町一丁目","35.450366","139.625259","0","3"
"14","神奈川県","14103","横浜市西区","141030016000","宮崎町","35.450221","139.626899","0","1"
"14","神奈川県","14103","横浜市西区","141030009006","桜木町六丁目","35.456576","139.625746","0","3"
"14","神奈川県","14103","横浜市西区","141030009005","桜木町五丁目","35.455246","139.626513","0","3"
"14","神奈川県","14103","横浜市西区","141030014006","花咲町六丁目","35.456605","139.624752","0","3"
"14","神奈川県","14103","横浜市西区","141030011001","高島一丁目","35.461989","139.625411","0","3"
"14","神奈川県","14103","横浜市西区","141030017000","紅葉ケ丘","35.452518","139.625952","0","1"
"14","神奈川県","14103","横浜市西区","141030014005","花咲町五丁目","35.455015","139.626183","0","3"
"14","神奈川県","14103","横浜市西区","141030009004","桜木町四丁目","35.453475","139.627943","0","3"
"14","神奈川県","14103","横浜市西区","141030015006","戸部町六丁目","35.456841","139.623512","0","3"
"14","神奈川県","14103","横浜市西区","141030015004","戸部町四丁目","35.454275","139.624133","0","3"
"14","神奈川県","14103","横浜市西区","141030015005","戸部町五丁目","35.455730","139.624320","0","3"
"14","神奈川県","14103","横浜市西区","141030015007","戸部町七丁目","35.457762","139.622937","0","3"
"14","神奈川県","14103","横浜市西区","141030014007","花咲町七丁目","35.458046","139.623585","0","3"
"14","神奈川県","14103","横浜市西区","141030015003","戸部町三丁目","35.452748","139.623527","0","3"
"14","神奈川県","14103","横浜市西区","141030013004","みなとみらい四丁目","35.458842","139.628056","0","3"
"14","神奈川県","14103","横浜市西区","141030018000","霞ケ丘","35.444410","139.618366","0","1"
"14","神奈川県","14103","横浜市西区","141030019000","境之谷","35.445271","139.614006","0","1"
"14","神奈川県","14103","横浜市西区","141030020002","西前町二丁目","35.452526","139.616948","0","3"
"14","神奈川県","14103","横浜市西区","141030004003","西戸部町三丁目","35.451257","139.616654","0","3"
"14","神奈川県","14103","横浜市西区","141030021001","岡野一丁目","35.462132","139.615628","0","3"
"14","神奈川県","14103","横浜市西区","141030022000","東久保町","35.447698","139.607034","0","1"
"14","神奈川県","14103","横浜市西区","141030023002","藤棚町二丁目","35.448115","139.613727","0","3"
"14","神奈川県","14103","横浜市西区","141030024000","浜松町","35.452792","139.610604","0","1"
"14","神奈川県","14103","横浜市西区","141030025000","久保町","35.448813","139.610989","0","1"
"14","神奈川県","14103","横浜市西区","141030023001","藤棚町一丁目","35.450023","139.612702","0","3"
"14","神奈川県","14103","横浜市西区","141030026001","中央一丁目","35.455039","139.617005","0","3"
"14","神奈川県","14103","横浜市西区","141030002003","伊勢町三丁目","35.453659","139.619307","0","3"
"14","神奈川県","14103","横浜市西区","141030020003","西前町三丁目","35.451913","139.616613","0","3"
"14","神奈川県","14103","横浜市西区","141030026002","中央二丁目","35.453420","139.614524","0","3"
"14","神奈川県","14103","横浜市西区","141030027003","浅間町三丁目","35.461605","139.608043","0","3"
"14","神奈川県","14103","横浜市西区","141030028000","西平沼町","35.457443","139.612776","0","1"
"14","神奈川県","14103","横浜市西区","141030012002","平沼二丁目","35.456881","139.615056","0","3"
"14","神奈川県","14103","横浜市西区","141030029000","元久保町","35.444869","139.606941","0","1"
"14","神奈川県","14103","横浜市西区","141030030000","南浅間町","35.455945","139.608250","0","1"
"14","神奈川県","14103","横浜市西区","141030021002","岡野二丁目","35.460521","139.612608","0","3"
"14","神奈川県","14103","横浜市西区","141030027004","浅間町四丁目","35.459419","139.608141","0","3"
"14","神奈川県","14103","横浜市西区","141030027005","浅間町五丁目","35.456319","139.606280","0","3"
"14","神奈川県","14103","横浜市西区","141030031000","浅間台","35.464431","139.607614","0","1"
"14","神奈川県","14103","横浜市西区","141030010002","南幸二丁目","35.463844","139.617113","0","3"
"14","神奈川県","14103","横浜市西区","141030027002","浅間町二丁目","35.463450","139.610398","0","3"
"14","神奈川県","14103","横浜市西区","141030027001","浅間町一丁目","35.464667","139.612131","0","3"
"14","神奈川県","14103","横浜市西区","141030001002","北幸二丁目","35.466413","139.615958","0","3"
"14","神奈川県","14103","横浜市西区","141030032000","宮ケ谷","35.467393","139.607466","0","1"
"14","神奈川県","14103","横浜市西区","141030033000","北軽井沢","35.470158","139.609913","0","1"
"14","神奈川県","14103","横浜市西区","141030034000","南軽井沢","35.468418","139.611711","0","1"
"14","神奈川県","14103","横浜市西区","141030035000","楠町","35.467242","139.613427","0","1"
"14","神奈川県","14104","横浜市中区","141040001000","錦町",35.422175,139.673702,"0","1"
"14","神奈川県","14104","横浜市中区","141040002000","本牧間門",35.419016,139.653948,"0","1"
"14","神奈川県","14104","横浜市中区","141040003000","根岸加曽台",35.42019,139.644923,"0","1"
"14","神奈川県","14104","横浜市中区","141040004000","本牧三之谷",35.417985,139.659797,"0","1"
"14","神奈川県","14104","横浜市中区","141040005000","池袋",35.420589,139.648926,"0","1"
"14","神奈川県","14104","横浜市中区","141040006000","根岸旭台",35.419848,139.636508,"0","1"
"14","神奈川県","14104","横浜市中区","141040007000","寺久保",35.421513,139.632578,"0","1"
"14","神奈川県","14104","横浜市中区","141040008000","本牧元町",35.418046,139.667404,"0","1"
"14","神奈川県","14104","横浜市中区","141040009000","滝之上",35.42218,139.641804,"0","1"
"14","神奈川県","14104","横浜市中区","141040010004","末吉町四丁目",35.438708,139.622845,"0","3"
"14","神奈川県","14104","横浜市中区","141040011001","赤門町一丁目",35.442198,139.622441,"0","3"
"14","神奈川県","14104","横浜市中区","141040012000","本牧大里町",35.416257,139.662678,"0","1"
"14","神奈川県","14104","横浜市中区","141040013000","豊浦町",35.408973,139.671255,"0","1"
"14","神奈川県","14104","横浜市中区","141040014000","かもめ町",35.41373,139.673454,"0","1"
"14","神奈川県","14104","横浜市中区","141040015000","千鳥町",35.412696,139.645848,"0","1"
"14","神奈川県","14104","横浜市中区","141040016003","根岸町三丁目",35.418231,139.64041,"0","3"
"14","神奈川県","14104","横浜市中区","141040016002","根岸町二丁目",35.418545,139.643513,"0","3"
"14","神奈川県","14104","横浜市中区","141040016001","根岸町一丁目",35.419295,139.647029,"0","3"
"14","神奈川県","14104","横浜市中区","141040017001","新港一丁目",35.453595,139.642285,"0","3"
"14","神奈川県","14104","横浜市中区","141040017002","新港二丁目",35.45505,139.638554,"0","3"
"14","神奈川県","14104","横浜市中区","141040018000","内田町",35.453608,139.631162,"0","1"
"14","神奈川県","14104","横浜市中区","141040019003","万代町三丁目",35.441145,139.634183,"0","3"
"14","神奈川県","14104","横浜市中区","141040020003","初音町三丁目",35.440799,139.623588,"0","3"
"14","神奈川県","14104","横浜市中区","141040021001","海岸通一丁目",35.450535,139.646834,"0","3"
"14","神奈川県","14104","横浜市中区","141040022001","真砂町一丁目",35.443762,139.637927,"0","3"
"14","神奈川県","14104","横浜市中区","141040023006","相生町六丁目",35.448915,139.633912,"0","3"
"14","神奈川県","14104","横浜市中区","141040021004","海岸通四丁目",35.450922,139.638934,"0","3"
"14","神奈川県","14104","横浜市中区","141040024003","伊勢佐木町三丁目",35.442173,139.629846,"0","3"
"14","神奈川県","14104","横浜市中区","141040025006","太田町六丁目",35.44915,139.634524,"0","3"
"14","神奈川県","14104","横浜市中区","141040026000","福富町西通",35.445811,139.630352,"0","1"
"14","神奈川県","14104","横浜市中区","141040027000","本牧ふ頭",35.435525,139.672692,"0","1"
"14","神奈川県","14104","横浜市中区","141040028000","本牧和田",35.422774,139.661154,"0","1"
"14","神奈川県","14104","横浜市中区","141040029005","山元町五丁目",35.425014,139.641647,"0","3"
"14","神奈川県","14104","横浜市中区","141040030000","本牧荒井",35.422081,139.653879,"0","1"
"14","神奈川県","14104","横浜市中区","141040029004","山元町四丁目",35.426658,139.639522,"0","3"
"14","神奈川県","14104","横浜市中区","141040031000","和田山",35.425331,139.662915,"0","1"
"14","神奈川県","14104","横浜市中区","141040032002","北方町二丁目",35.431604,139.661613,"0","3"
"14","神奈川県","14104","横浜市中区","141040033000","本牧原",35.425177,139.66725,"0","1"
"14","神奈川県","14104","横浜市中区","141040034002","本牧町二丁目",35.428216,139.660457,"0","3"
"14","神奈川県","14104","横浜市中区","141040035003","小港町三丁目",35.430468,139.663617,"0","3"
"14","神奈川県","14104","横浜市中区","141040036004","千代崎町四丁目",35.433596,139.656534,"0","3"
"14","神奈川県","14104","横浜市中区","141040037000","矢口台",35.423778,139.648202,"0","1"
"14","神奈川県","14104","横浜市中区","141040035002","小港町二丁目",35.430333,139.665073,"0","3"
"14","神奈川県","14104","横浜市中区","141040035001","小港町一丁目",35.433471,139.663533,"0","3"
"14","神奈川県","14104","横浜市中区","141040034001","本牧町一丁目",35.429496,139.658658,"0","3"
"14","神奈川県","14104","横浜市中区","141040038002","本郷町二丁目",35.432287,139.656121,"0","3"
"14","神奈川県","14104","横浜市中区","141040038001","本郷町一丁目",35.432415,139.654537,"0","3"
"14","神奈川県","14104","横浜市中区","141040032001","北方町一丁目",35.433727,139.658586,"0","3"
"14","神奈川県","14104","横浜市中区","141040036003","千代崎町三丁目",35.434063,139.655223,"0","3"
"14","神奈川県","14104","横浜市中区","141040039002","上野町二丁目",35.432464,139.652804,"0","3"
"14","神奈川県","14104","横浜市中区","141040039001","上野町一丁目",35.432107,139.650952,"0","3"
"14","神奈川県","14104","横浜市中区","141040040000","豆口台",35.423059,139.645309,"0","1"
"14","神奈川県","14104","横浜市中区","141040041002","大和町二丁目",35.428862,139.646949,"0","3"
"14","神奈川県","14104","横浜市中区","141040042002","麦田町二丁目",35.43352,139.647583,"0","3"
"14","神奈川県","14104","横浜市中区","141040042003","麦田町三丁目",35.432737,139.647986,"0","3"
"14","神奈川県","14104","横浜市中区","141040042004","麦田町四丁目",35.432553,139.649425,"0","3"
"14","神奈川県","14104","横浜市中区","141040041001","大和町一丁目",35.430885,139.648403,"0","3"
"14","神奈川県","14104","横浜市中区","141040039003","上野町三丁目",35.43403,139.651354,"0","3"
"14","神奈川県","14104","横浜市中区","141040043000","妙香寺台",35.433836,139.649575,"0","1"
"14","神奈川県","14104","横浜市中区","141040044000","立野",35.428879,139.648318,"0","1"
"14","神奈川県","14104","横浜市中区","141040042001","麦田町一丁目",35.434227,139.646231,"0","3"
"14","神奈川県","14104","横浜市中区","141040045000","大平町",35.428972,139.634997,"0","1"
"14","神奈川県","14104","横浜市中区","141040036002","千代崎町二丁目",35.43415,139.653965,"0","3"
"14","神奈川県","14104","横浜市中区","141040046003","新山下三丁目",35.438364,139.663412,"0","3"
"14","神奈川県","14104","横浜市中区","141040039004","上野町四丁目",35.435741,139.649861,"0","3"
"14","神奈川県","14104","横浜市中区","141040046002","新山下二丁目",35.438791,139.659638,"0","3"
